city,stars,review_count,categories
Toronto,1,188,Pub
Toronto,1,48,Coffee or Sandwiches
Toronto,0,51,North American
Toronto,0,9,Asian
Toronto,1,10,Other
Toronto,1,3,North American
Markham,1,28,Pub
Toronto,0,57,Asian
Toronto,1,5,Other
Toronto,1,3,Middle Eastern
Toronto,0,21,Pub
Markham,1,7,Fast Food
Toronto,1,80,Other
Toronto,0,28,Coffee or Sandwiches
Missisauga,0,34,Asian
Toronto,0,20,Middle Eastern
Missisauga,1,13,Asian
Missisauga,1,30,Middle Eastern
Missisauga,1,19,Middle Eastern
Toronto,0,26,Asian
Toronto,0,34,Middle Eastern
Toronto,1,18,Asian
Missisauga,1,29,North American
Toronto,1,104,Coffee or Sandwiches
Toronto,1,109,Pub
Toronto,1,8,Asian
Toronto,0,26,Fast Food
Toronto,1,26,Coffee or Sandwiches
Toronto,0,6,Fast Food
Toronto,1,38,North American
Toronto,0,3,Other
Toronto,0,3,Fast Food
Toronto,0,41,Asian
Toronto,1,142,North American
Toronto,1,33,Fast Food
Toronto,0,3,Fast Food
Missisauga,0,4,Fast Food
Missisauga,1,18,Asian
Toronto,0,78,Fast Food
Toronto,0,28,Coffee or Sandwiches
Toronto,0,9,Asian
Toronto,0,13,Fast Food
Toronto,0,115,Pub
Toronto,0,14,Asian
Toronto,0,21,Latin
Toronto,1,268,Fast Food
Missisauga,0,21,North American
Toronto,1,89,Asian
Toronto,0,29,Asian
Toronto,0,3,Asian
Toronto,0,11,Middle Eastern
Toronto,0,627,North American
Toronto,0,29,Coffee or Sandwiches
Toronto,0,5,Asian
Missisauga,1,3,Other
Markham,0,38,Asian
Toronto,1,23,Coffee or Sandwiches
Toronto,1,45,Coffee or Sandwiches
Toronto,0,3,Other
Toronto,0,18,Pub
Toronto,1,32,Pub
Toronto,1,8,Asian
Toronto,1,18,Coffee or Sandwiches
Toronto,0,40,Fast Food
Toronto,0,15,Middle Eastern
Toronto,0,38,Fast Food
Toronto,0,36,Asian
Toronto,0,4,Asian
Toronto,0,16,Coffee or Sandwiches
Toronto,1,24,Coffee or Sandwiches
Toronto,0,60,North American
Toronto,1,3,Middle Eastern
Toronto,0,10,Other
Toronto,1,110,Asian
Toronto,0,3,Fast Food
Toronto,0,11,Coffee or Sandwiches
Toronto,0,12,Other
Missisauga,0,10,Italian
Toronto,0,48,Fast Food
Toronto,0,9,Middle Eastern
Toronto,0,7,Fast Food
Toronto,0,6,Middle Eastern
Markham,1,4,North American
Toronto,0,22,Middle Eastern
Toronto,0,8,Other
Toronto,1,5,Middle Eastern
Toronto,1,42,Pub
Toronto,1,59,North American
Missisauga,1,5,Fast Food
Toronto,0,5,Italian
Toronto,0,365,North American
Missisauga,0,7,Pub
Markham,0,13,Asian
Toronto,0,7,Asian
Toronto,0,4,Middle Eastern
Missisauga,0,15,Coffee or Sandwiches
Toronto,1,322,Asian
Toronto,0,14,Pub
Toronto,1,9,Coffee or Sandwiches
Toronto,0,7,Fast Food
Toronto,0,5,Coffee or Sandwiches
Toronto,1,9,Asian
Missisauga,1,21,Asian
Missisauga,1,24,Asian
Missisauga,0,33,Latin
Missisauga,0,29,Fast Food
Toronto,0,3,Other
Toronto,1,8,Coffee or Sandwiches
Markham,0,51,Asian
Toronto,0,5,Coffee or Sandwiches
Toronto,1,3,Middle Eastern
Missisauga,0,128,Fast Food
Toronto,0,5,Fast Food
Toronto,0,43,Middle Eastern
Missisauga,1,16,Coffee or Sandwiches
Toronto,1,6,Coffee or Sandwiches
Toronto,0,50,Middle Eastern
Toronto,0,21,Asian
Toronto,1,6,Fast Food
Toronto,1,5,Middle Eastern
Toronto,1,42,Asian
Toronto,0,9,Middle Eastern
Toronto,0,5,Fast Food
Toronto,1,37,Other
Toronto,0,29,Latin
Missisauga,1,14,Fast Food
Toronto,1,11,North American
Markham,1,97,Asian
Toronto,0,18,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,0,59,North American
Toronto,1,515,North American
Toronto,0,11,Asian
Toronto,1,26,Other
Missisauga,0,7,Fast Food
Markham,0,33,Other
Markham,0,5,Asian
Toronto,1,21,North American
Markham,0,24,Other
Toronto,0,37,Pub
Toronto,0,40,Latin
Missisauga,0,8,North American
Toronto,1,46,Other
Missisauga,1,3,Asian
Toronto,1,15,Coffee or Sandwiches
Toronto,1,23,Middle Eastern
Missisauga,1,35,Middle Eastern
Toronto,0,13,Other
Toronto,1,11,Other
Toronto,0,36,Middle Eastern
Toronto,0,3,Asian
Toronto,0,16,Asian
Missisauga,0,93,Pub
Toronto,1,28,Fast Food
Toronto,1,6,Asian
Missisauga,1,19,Fast Food
Toronto,0,62,Other
Markham,0,18,Fast Food
Toronto,1,3,Middle Eastern
Toronto,0,7,Middle Eastern
Toronto,0,5,Asian
Toronto,0,15,Asian
Toronto,0,54,Other
Toronto,0,24,Asian
Toronto,0,30,Asian
Toronto,1,4,Other
Toronto,0,13,Coffee or Sandwiches
Toronto,0,9,Coffee or Sandwiches
Toronto,1,4,Asian
Toronto,0,12,Latin
Toronto,1,8,Coffee or Sandwiches
Toronto,0,14,Middle Eastern
Toronto,0,24,Middle Eastern
Toronto,1,26,Pub
Toronto,0,16,Latin
Missisauga,1,7,Other
Toronto,0,5,Pub
Markham,1,5,North American
Toronto,0,12,Middle Eastern
Toronto,1,87,Asian
Markham,0,5,Asian
Missisauga,0,25,Fast Food
Missisauga,1,6,Other
Toronto,0,13,North American
Missisauga,0,24,Asian
Toronto,0,231,Pub
Toronto,0,3,Asian
Toronto,0,9,Other
Toronto,0,6,Fast Food
Toronto,0,4,Coffee or Sandwiches
Toronto,1,57,Other
Markham,0,10,Fast Food
Toronto,0,10,Asian
Toronto,1,296,Asian
Toronto,0,41,Italian
Toronto,0,5,Asian
Toronto,1,81,Fast Food
Toronto,0,22,Fast Food
Toronto,1,72,Pub
Toronto,0,80,Asian
Toronto,0,3,Coffee or Sandwiches
Toronto,0,288,Coffee or Sandwiches
Markham,0,5,Asian
Toronto,0,5,Fast Food
Toronto,1,65,Asian
Toronto,0,8,Fast Food
Toronto,0,56,Asian
Toronto,0,19,Coffee or Sandwiches
Missisauga,0,45,Other
Toronto,1,49,Pub
Toronto,0,6,Other
Missisauga,0,45,Asian
Toronto,0,4,Asian
Missisauga,0,46,Fast Food
Missisauga,0,51,North American
Toronto,0,4,Fast Food
Toronto,0,11,Fast Food
Toronto,1,77,Coffee or Sandwiches
Missisauga,0,5,Coffee or Sandwiches
Toronto,1,31,Other
Toronto,0,12,Coffee or Sandwiches
Toronto,1,46,Asian
Toronto,1,6,Asian
Toronto,0,50,Pub
Toronto,1,18,Coffee or Sandwiches
Toronto,0,182,Asian
Toronto,0,22,Asian
Toronto,1,37,Asian
Toronto,0,24,Pub
Markham,0,13,Coffee or Sandwiches
Toronto,0,25,Other
Toronto,1,16,Coffee or Sandwiches
Missisauga,0,34,Middle Eastern
Toronto,1,68,Asian
Toronto,0,7,Coffee or Sandwiches
Missisauga,0,21,Other
Toronto,0,13,Middle Eastern
Toronto,0,39,Asian
Toronto,0,175,Other
Toronto,0,33,Fast Food
Toronto,0,27,Fast Food
Markham,1,44,Fast Food
Toronto,1,19,Coffee or Sandwiches
Markham,0,4,Middle Eastern
Toronto,0,12,Fast Food
Toronto,1,29,Coffee or Sandwiches
Toronto,0,26,Asian
Toronto,0,75,North American
Toronto,1,372,Asian
Missisauga,0,7,North American
Missisauga,0,17,Middle Eastern
Missisauga,1,5,Other
Toronto,0,6,Middle Eastern
Missisauga,1,9,Other
Toronto,0,80,Asian
Missisauga,0,102,Pub
Toronto,1,6,Coffee or Sandwiches
Toronto,1,62,Coffee or Sandwiches
Toronto,1,74,Latin
Toronto,1,8,Coffee or Sandwiches
Toronto,0,15,Asian
Missisauga,0,4,Pub
Toronto,0,40,Pub
Markham,0,27,Asian
Toronto,1,37,Fast Food
Toronto,0,22,Middle Eastern
Toronto,1,21,Other
Toronto,0,4,Coffee or Sandwiches
Toronto,0,7,Middle Eastern
Toronto,1,10,Other
Toronto,0,95,Asian
Markham,0,67,Fast Food
Toronto,0,25,Italian
Toronto,1,14,Middle Eastern
Toronto,1,34,Middle Eastern
Missisauga,1,49,Pub
Toronto,0,3,Fast Food
Toronto,1,13,Coffee or Sandwiches
Toronto,1,301,Pub
Toronto,0,50,Pub
Toronto,0,55,Other
Toronto,1,5,North American
Toronto,0,65,Coffee or Sandwiches
Toronto,0,58,Fast Food
Toronto,1,30,Middle Eastern
Toronto,0,34,Fast Food
Toronto,1,34,North American
Toronto,1,299,Latin
Toronto,0,12,Asian
Markham,0,61,Asian
Toronto,0,37,Asian
Toronto,1,19,Coffee or Sandwiches
Toronto,1,8,Asian
Toronto,0,53,Fast Food
Toronto,1,10,Coffee or Sandwiches
Toronto,0,177,Asian
Toronto,0,42,Pub
Markham,0,12,Asian
Toronto,0,46,Asian
Toronto,0,3,Coffee or Sandwiches
Missisauga,0,4,Fast Food
Markham,0,52,Asian
Markham,0,11,Asian
Toronto,1,8,Fast Food
Markham,1,4,Asian
Toronto,1,6,Fast Food
Toronto,0,25,Asian
Toronto,0,70,Fast Food
Toronto,0,55,Middle Eastern
Toronto,1,40,Asian
Toronto,0,58,North American
Toronto,1,84,Middle Eastern
Toronto,0,32,Italian
Toronto,1,46,Fast Food
Toronto,1,6,Coffee or Sandwiches
Toronto,1,247,Middle Eastern
Toronto,0,43,North American
Toronto,0,71,North American
Toronto,0,123,North American
Missisauga,1,12,Fast Food
Toronto,0,8,Fast Food
Toronto,1,5,Fast Food
Toronto,0,19,Coffee or Sandwiches
Toronto,0,3,Fast Food
Missisauga,0,17,Asian
Toronto,0,6,Middle Eastern
Toronto,0,10,Coffee or Sandwiches
Toronto,0,10,Fast Food
Toronto,1,14,Asian
Toronto,0,7,Middle Eastern
Toronto,0,9,Middle Eastern
Toronto,0,232,Fast Food
Missisauga,0,5,Fast Food
Toronto,0,9,Asian
Toronto,0,91,North American
Missisauga,0,77,North American
Toronto,0,8,Asian
Missisauga,0,46,North American
Toronto,1,3,Asian
Markham,0,10,Fast Food
Toronto,0,4,Middle Eastern
Toronto,1,23,North American
Missisauga,0,20,Middle Eastern
Toronto,0,20,North American
Toronto,1,3,Middle Eastern
Toronto,1,126,Middle Eastern
Toronto,0,5,Asian
Missisauga,0,150,Middle Eastern
Toronto,0,6,Fast Food
Missisauga,1,5,Middle Eastern
Toronto,0,40,Asian
Missisauga,1,5,Fast Food
Toronto,1,9,Other
Toronto,1,9,Other
Missisauga,0,47,Middle Eastern
Toronto,0,14,Fast Food
Toronto,1,113,Middle Eastern
Toronto,0,41,Coffee or Sandwiches
Missisauga,0,48,North American
Toronto,0,26,Fast Food
Toronto,0,4,Coffee or Sandwiches
Toronto,0,33,Coffee or Sandwiches
Toronto,0,12,Asian
Toronto,0,4,Coffee or Sandwiches
Toronto,0,5,North American
Markham,1,5,Coffee or Sandwiches
Markham,0,3,Asian
Missisauga,1,11,North American
Toronto,1,73,Italian
Toronto,1,7,Other
Missisauga,0,11,Fast Food
Toronto,0,126,North American
Toronto,0,6,Fast Food
Toronto,1,64,Asian
Toronto,1,25,Coffee or Sandwiches
Toronto,0,294,Coffee or Sandwiches
Markham,0,4,Coffee or Sandwiches
Markham,1,3,Middle Eastern
Toronto,0,74,Fast Food
Toronto,0,4,Fast Food
Toronto,0,15,Asian
Markham,0,10,Asian
Toronto,0,11,Fast Food
Toronto,0,126,Pub
Toronto,0,3,Middle Eastern
Toronto,0,7,Coffee or Sandwiches
Toronto,0,11,Other
Markham,1,19,Middle Eastern
Toronto,0,140,Coffee or Sandwiches
Missisauga,0,5,Fast Food
Toronto,1,6,Fast Food
Toronto,0,23,Fast Food
Toronto,1,76,Italian
Toronto,0,3,Asian
Missisauga,0,4,Coffee or Sandwiches
Toronto,1,14,Asian
Toronto,0,11,Asian
Toronto,0,18,North American
Toronto,0,7,Fast Food
Missisauga,1,3,Fast Food
Toronto,1,7,Asian
Toronto,0,8,Fast Food
Toronto,0,29,North American
Toronto,0,4,Coffee or Sandwiches
Missisauga,1,62,Latin
Toronto,0,39,Coffee or Sandwiches
Toronto,0,111,North American
Toronto,1,6,Middle Eastern
Toronto,0,8,Asian
Toronto,0,7,Other
Missisauga,0,3,Other
Toronto,0,23,North American
Toronto,0,19,Pub
Missisauga,0,39,Middle Eastern
Toronto,0,43,Coffee or Sandwiches
Missisauga,1,7,Middle Eastern
Toronto,0,9,Middle Eastern
Toronto,0,8,Asian
Toronto,0,386,Pub
Toronto,0,18,Asian
Toronto,1,24,Fast Food
Missisauga,1,3,Fast Food
Toronto,1,4,Middle Eastern
Missisauga,1,28,North American
Toronto,0,3,Other
Markham,0,111,Asian
Toronto,1,115,Pub
Toronto,0,66,Other
Toronto,1,6,Other
Toronto,1,12,Pub
Toronto,1,3,Latin
Toronto,1,4,Other
Toronto,0,228,Asian
Toronto,0,11,Middle Eastern
Toronto,1,5,Coffee or Sandwiches
Toronto,0,6,Coffee or Sandwiches
Missisauga,0,20,Latin
Toronto,1,3,Middle Eastern
Missisauga,1,5,Asian
Toronto,0,5,Fast Food
Toronto,0,190,North American
Toronto,0,22,Latin
Toronto,1,14,Fast Food
Toronto,1,9,Middle Eastern
Toronto,0,3,Asian
Toronto,1,116,Fast Food
Toronto,0,3,Coffee or Sandwiches
Toronto,0,8,Fast Food
Missisauga,0,12,Pub
Toronto,0,6,Other
Toronto,0,4,Asian
Toronto,1,117,Asian
Missisauga,0,3,North American
Toronto,0,7,Pub
Toronto,0,3,Fast Food
Toronto,1,10,Other
Toronto,0,37,Middle Eastern
Missisauga,0,3,Fast Food
Toronto,0,50,Asian
Toronto,0,21,Fast Food
Toronto,0,8,Coffee or Sandwiches
Toronto,1,188,Asian
Toronto,0,21,Asian
Markham,1,8,Middle Eastern
Toronto,0,18,Coffee or Sandwiches
Toronto,1,14,Coffee or Sandwiches
Toronto,0,19,Fast Food
Toronto,0,40,Asian
Missisauga,1,27,Fast Food
Toronto,0,12,Asian
Toronto,1,3,Other
Toronto,1,4,Asian
Toronto,0,91,Fast Food
Toronto,0,9,Asian
Toronto,0,21,Asian
Missisauga,0,3,Asian
Toronto,0,19,Asian
Toronto,0,61,Pub
Toronto,1,91,Asian
Toronto,1,6,Middle Eastern
Toronto,1,35,Middle Eastern
Toronto,0,4,Coffee or Sandwiches
Toronto,0,43,Asian
Toronto,0,27,Coffee or Sandwiches
Toronto,0,243,North American
Toronto,1,3,Other
Toronto,0,10,Asian
Toronto,0,17,Asian
Toronto,0,16,Coffee or Sandwiches
Toronto,1,8,Pub
Toronto,1,8,Asian
Toronto,0,39,Middle Eastern
Toronto,1,54,North American
Toronto,0,4,Latin
Toronto,1,14,Coffee or Sandwiches
Toronto,0,3,Other
Toronto,1,7,North American
Missisauga,1,58,Middle Eastern
Toronto,1,57,Fast Food
Toronto,1,4,Middle Eastern
Toronto,1,13,Pub
Toronto,0,9,Middle Eastern
Missisauga,0,29,Fast Food
Missisauga,0,6,Asian
Toronto,1,13,Coffee or Sandwiches
Toronto,1,72,Asian
Missisauga,1,4,North American
Toronto,0,9,Middle Eastern
Toronto,1,13,Other
Markham,1,5,Asian
Toronto,1,8,North American
Toronto,0,7,Middle Eastern
Toronto,1,366,Asian
Toronto,0,6,Coffee or Sandwiches
Toronto,1,5,Asian
Toronto,0,15,Pub
Toronto,1,5,Pub
Toronto,1,62,North American
Toronto,1,8,Fast Food
Toronto,1,33,North American
Toronto,1,167,Fast Food
Markham,1,51,Fast Food
Toronto,0,47,Middle Eastern
Toronto,0,24,Other
Toronto,1,21,Asian
Toronto,0,37,Pub
Toronto,0,17,Fast Food
Toronto,0,23,North American
Toronto,1,21,Latin
Missisauga,0,15,Coffee or Sandwiches
Toronto,1,55,Coffee or Sandwiches
Missisauga,0,23,Asian
Toronto,0,68,Fast Food
Toronto,0,53,Asian
Toronto,1,7,Coffee or Sandwiches
Toronto,0,22,Fast Food
Missisauga,0,56,Asian
Toronto,0,13,Fast Food
Toronto,1,8,Coffee or Sandwiches
Toronto,1,107,Coffee or Sandwiches
Toronto,0,45,Other
Toronto,1,51,Pub
Toronto,0,5,Fast Food
Toronto,0,29,Middle Eastern
Toronto,1,13,Fast Food
Toronto,0,6,North American
Toronto,1,216,Asian
Toronto,1,73,Fast Food
Toronto,1,4,Asian
Toronto,0,4,Coffee or Sandwiches
Toronto,1,3,Middle Eastern
Markham,0,52,Latin
Toronto,0,67,Asian
Toronto,1,24,Coffee or Sandwiches
Toronto,0,16,Coffee or Sandwiches
Toronto,0,498,Fast Food
Markham,0,28,Coffee or Sandwiches
Toronto,1,58,Pub
Toronto,0,6,Italian
Markham,0,16,Fast Food
Toronto,0,106,Coffee or Sandwiches
Toronto,1,3,Latin
Toronto,0,4,Fast Food
Toronto,0,7,Coffee or Sandwiches
Toronto,1,84,Fast Food
Toronto,1,24,Coffee or Sandwiches
Toronto,1,73,North American
Toronto,0,33,Middle Eastern
Toronto,1,12,Fast Food
Toronto,0,6,Fast Food
Toronto,0,12,Other
Missisauga,0,56,Middle Eastern
Toronto,0,12,Asian
Toronto,0,42,Asian
Toronto,0,68,Latin
Markham,0,44,Middle Eastern
Toronto,0,57,Asian
Toronto,0,14,Fast Food
Toronto,0,9,Pub
Toronto,0,4,Pub
Toronto,1,51,Other
Toronto,0,100,Pub
Missisauga,1,12,Fast Food
Toronto,0,92,Latin
Toronto,0,48,Middle Eastern
Toronto,1,26,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,1,117,Asian
Toronto,1,20,Latin
Toronto,1,189,Pub
Missisauga,1,24,North American
Toronto,0,60,Other
Toronto,0,4,Pub
Toronto,0,12,North American
Toronto,0,3,Coffee or Sandwiches
Toronto,0,22,Fast Food
Missisauga,0,40,Asian
Toronto,1,3,Coffee or Sandwiches
Missisauga,0,4,Middle Eastern
Toronto,0,16,North American
Missisauga,1,6,North American
Missisauga,1,7,Italian
Toronto,1,140,Other
Toronto,0,11,Asian
Toronto,1,60,Asian
Missisauga,1,3,Fast Food
Missisauga,0,47,Asian
Toronto,0,227,North American
Toronto,1,3,Middle Eastern
Toronto,0,6,Asian
Toronto,1,3,Latin
Toronto,1,8,Coffee or Sandwiches
Toronto,0,18,Fast Food
Toronto,0,18,North American
Toronto,0,9,Italian
Toronto,0,110,Asian
Toronto,1,4,Italian
Toronto,1,47,Fast Food
Toronto,0,3,Pub
Toronto,0,6,Fast Food
Toronto,0,113,North American
Toronto,0,67,Asian
Markham,0,13,Middle Eastern
Toronto,0,3,Middle Eastern
Toronto,0,9,Coffee or Sandwiches
Toronto,1,11,Pub
Toronto,0,72,North American
Toronto,0,43,Asian
Toronto,1,3,Asian
Missisauga,0,20,Middle Eastern
Markham,0,125,Asian
Toronto,0,3,Fast Food
Toronto,0,69,Coffee or Sandwiches
Missisauga,0,4,Coffee or Sandwiches
Toronto,0,10,Coffee or Sandwiches
Toronto,1,8,Asian
Toronto,0,4,Other
Toronto,0,74,Middle Eastern
Toronto,0,7,Other
Toronto,0,8,Coffee or Sandwiches
Missisauga,1,66,Other
Toronto,1,16,Latin
Toronto,1,10,Fast Food
Toronto,0,31,Asian
Toronto,1,75,North American
Toronto,0,5,Fast Food
Toronto,0,6,North American
Toronto,0,15,Middle Eastern
Toronto,0,3,Middle Eastern
Toronto,0,23,Middle Eastern
Toronto,1,88,Coffee or Sandwiches
Markham,0,5,Asian
Toronto,0,43,Middle Eastern
Toronto,0,11,Asian
Toronto,1,33,Pub
Toronto,0,73,North American
Toronto,1,33,Asian
Toronto,0,23,Asian
Toronto,0,13,Asian
Markham,0,41,Asian
Toronto,0,51,Other
Toronto,0,248,Fast Food
Toronto,1,20,Fast Food
Toronto,0,5,Coffee or Sandwiches
Toronto,0,9,Fast Food
Toronto,0,9,Other
Toronto,0,43,Coffee or Sandwiches
Toronto,0,46,Asian
Missisauga,1,90,Asian
Toronto,1,92,Fast Food
Toronto,0,41,Coffee or Sandwiches
Toronto,0,35,Asian
Toronto,1,67,Other
Toronto,0,9,Pub
Toronto,0,7,North American
Markham,0,3,Fast Food
Toronto,0,12,Asian
Toronto,1,12,Latin
Toronto,1,28,Fast Food
Toronto,1,25,Coffee or Sandwiches
Missisauga,0,3,Coffee or Sandwiches
Toronto,0,7,Fast Food
Toronto,0,32,Coffee or Sandwiches
Toronto,0,52,Other
Toronto,1,152,North American
Toronto,1,73,Coffee or Sandwiches
Missisauga,1,43,Coffee or Sandwiches
Toronto,0,4,Fast Food
Toronto,0,3,Fast Food
Toronto,1,3,Coffee or Sandwiches
Markham,0,39,Fast Food
Toronto,1,4,Fast Food
Toronto,0,18,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,0,19,Asian
Toronto,0,24,Fast Food
Toronto,0,194,Middle Eastern
Toronto,1,3,Middle Eastern
Toronto,0,291,Coffee or Sandwiches
Missisauga,0,37,Middle Eastern
Toronto,1,6,Middle Eastern
Toronto,0,11,Fast Food
Toronto,0,5,Fast Food
Toronto,0,28,Other
Toronto,1,46,Middle Eastern
Markham,0,4,Asian
Toronto,1,78,Middle Eastern
Toronto,0,45,Middle Eastern
Toronto,1,27,Fast Food
Toronto,0,159,Fast Food
Missisauga,0,42,North American
Markham,1,3,Asian
Missisauga,0,3,Other
Toronto,0,12,North American
Toronto,1,13,Coffee or Sandwiches
Toronto,0,61,Latin
Missisauga,0,3,Italian
Toronto,0,303,Fast Food
Toronto,1,586,Pub
Toronto,1,10,Other
Missisauga,0,28,Coffee or Sandwiches
Toronto,0,23,Fast Food
Markham,0,8,Asian
Toronto,0,67,Fast Food
Toronto,0,263,Asian
Toronto,0,48,Pub
Toronto,0,6,Coffee or Sandwiches
Missisauga,0,6,Fast Food
Toronto,0,33,Coffee or Sandwiches
Toronto,1,651,Asian
Toronto,1,12,Other
Toronto,0,200,Coffee or Sandwiches
Missisauga,0,20,Fast Food
Toronto,0,16,Fast Food
Toronto,1,7,Other
Toronto,0,8,North American
Toronto,0,107,North American
Toronto,0,63,Asian
Toronto,0,59,Pub
Toronto,0,83,Asian
Missisauga,0,78,Middle Eastern
Missisauga,0,11,Asian
Toronto,1,445,Latin
Missisauga,1,108,Middle Eastern
Toronto,1,28,Coffee or Sandwiches
Toronto,1,53,Coffee or Sandwiches
Toronto,0,10,Coffee or Sandwiches
Toronto,0,5,Pub
Toronto,0,161,Asian
Toronto,0,31,Italian
Toronto,1,356,Asian
Toronto,1,6,North American
Markham,0,4,Fast Food
Toronto,1,5,Italian
Toronto,1,3,Pub
Toronto,0,7,Fast Food
Markham,0,14,Fast Food
Toronto,1,240,Middle Eastern
Toronto,0,9,Fast Food
Markham,1,4,Asian
Toronto,0,26,Middle Eastern
Toronto,1,125,Other
Toronto,0,29,Coffee or Sandwiches
Toronto,0,5,Asian
Toronto,1,12,Middle Eastern
Toronto,0,9,Fast Food
Toronto,0,7,Coffee or Sandwiches
Missisauga,0,10,North American
Toronto,0,7,Pub
Toronto,0,4,Fast Food
Toronto,0,11,Coffee or Sandwiches
Toronto,0,10,Other
Markham,0,7,Pub
Markham,0,15,Italian
Toronto,1,176,Fast Food
Toronto,0,188,Asian
Markham,0,69,Asian
Toronto,0,24,Asian
Toronto,1,13,Coffee or Sandwiches
Toronto,0,33,Other
Toronto,1,9,Asian
Toronto,0,31,Asian
Toronto,1,9,North American
Toronto,0,6,Asian
Missisauga,1,6,Other
Toronto,0,134,Coffee or Sandwiches
Toronto,0,3,Coffee or Sandwiches
Toronto,1,5,Middle Eastern
